;TRANID;OBJVERS;RULEID;SEQNR;GROUPID;GROUPTYPE;FIELD_USAGE;RULETYPE;REF_RULE;AGGR;NO_CONV;AMDP;ABAP
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   99; 0100;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  100; 0064;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  101; 0065;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  102; 0074;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  103; 0075;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  104; 0076;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  105; 0101;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  106; 0102;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  107; 0103;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  108; 0032;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  109; 0085;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  110; 0105;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  111; 0106;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  112; 0104;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  113; 0068;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  114; 0077;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  115; 0078;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  116; 0086;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  117; 0033;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  118; 0087;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  119; 0007;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  120; 0008;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  121; 0115;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  122; 0110;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  123; 0111;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  124; 0112;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  125; 0113;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  126; 0116;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  127; 0117;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  128; 0118;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  129; 0119;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  130; 0120;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;  131; 0121;     02;S;;DIRECT;      0;MOV
